GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,ABDOE001,ABDOE002,ABDOE003,ABDOE004,ABDOE005,ABDOE006,ABDOE007,ABDOE008,ABDOE009,ABDOE010,ABDOE011,ABDOE012,ABDOE013,ABDOE014,ABDOE015,ABDOE016,ABDOE017,ABDPE001,NAME_M,ABDOM001,ABDOM002,ABDOM003,ABDOM004,ABDOM005,ABDOM006,ABDOM007,ABDOM008,ABDOM009,ABDOM010,ABDOM011,ABDOM012,ABDOM013,ABDOM014,ABDOM015,ABDOM016,ABDOM017,ABDPM001,GEOID10
"G53007700019011","2010-2014",,,"Washington","53","Yakima County","077",,,"001901","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 19.01, Yakima County, Washington",597,20,50,65,17,138,25,58,45,8,33,47,50,31,0,10,0,33350,"Block Group 1, Census Tract 19.01, Yakima County, Washington",95,24,54,50,27,101,28,77,42,14,31,44,45,34,12,16,12,10921,"530770019011"
"G53007700019012","2010-2014",,,"Washington","53","Yakima County","077",,,"001901","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 19.01, Yakima County, Washington",458,11,42,69,6,99,32,61,9,36,35,47,7,0,4,0,0,30156,"Block Group 2, Census Tract 19.01, Yakima County, Washington",103,16,50,75,10,67,48,80,15,57,38,41,10,12,8,12,12,7720,"530770019012"
"G53007700019021","2010-2014",,,"Washington","53","Yakima County","077",,,"001902","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 19.02, Yakima County, Washington",827,18,48,48,67,33,94,36,65,0,57,116,160,16,27,34,8,50469,"Block Group 1, Census Tract 19.02, Yakima County, Washington",152,21,57,62,72,39,72,35,58,12,50,68,77,18,41,31,12,24183,"530770019021"
"G53007700019022","2010-2014",,,"Washington","53","Yakima County","077",,,"001902","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 19.02, Yakima County, Washington",973,79,137,99,30,24,89,47,101,74,65,113,96,19,0,0,0,36516,"Block Group 2, Census Tract 19.02, Yakima County, Washington",158,73,110,79,34,22,64,53,70,72,74,53,60,25,12,12,12,8223,"530770019022"
"G53007700020011","2010-2014",,,"Washington","53","Yakima County","077",,,"002001","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 20.01, Yakima County, Washington",787,61,53,233,31,120,73,14,29,0,18,32,115,0,8,0,0,26761,"Block Group 1, Census Tract 20.01, Yakima County, Washington",173,48,47,123,36,81,81,23,35,12,30,37,89,12,13,12,12,8774,"530770020011"
"G53007700020012","2010-2014",,,"Washington","53","Yakima County","077",,,"002001","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 20.01, Yakima County, Washington",298,0,0,68,35,41,23,27,29,28,47,0,0,0,0,0,0,30893,"Block Group 2, Census Tract 20.01, Yakima County, Washington",112,12,12,67,42,49,34,34,50,43,52,12,12,12,12,12,12,9703,"530770020012"
"G53007700020013","2010-2014",,,"Washington","53","Yakima County","077",,,"002001","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 20.01, Yakima County, Washington",941,67,151,170,29,34,165,51,35,31,90,37,31,25,0,25,0,30513,"Block Group 3, Census Tract 20.01, Yakima County, Washington",178,72,93,122,49,44,105,57,51,51,79,47,50,43,12,40,12,9416,"530770020013"
"G53007700020014","2010-2014",,,"Washington","53","Yakima County","077",,,"002001","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 20.01, Yakima County, Washington",228,0,0,10,69,70,6,0,0,22,17,16,18,0,0,0,0,28438,"Block Group 4, Census Tract 20.01, Yakima County, Washington",99,12,12,15,66,69,12,12,12,36,28,25,31,12,12,12,12,8271,"530770020014"
"G53007700020021","2010-2014",,,"Washington","53","Yakima County","077",,,"002002","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 20.02, Yakima County, Washington",651,53,12,10,67,58,26,12,65,34,25,41,157,17,0,50,24,48203,"Block Group 1, Census Tract 20.02, Yakima County, Washington",145,64,19,17,74,68,43,20,70,34,29,44,94,28,12,47,37,24357,"530770020021"
"G53007700020022","2010-2014",,,"Washington","53","Yakima County","077",,,"002002","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 20.02, Yakima County, Washington",707,144,138,0,58,69,20,33,46,23,0,89,38,10,39,0,0,26298,"Block Group 2, Census Tract 20.02, Yakima County, Washington",163,88,82,12,68,74,29,41,64,39,12,65,40,17,56,12,12,13389,"530770020022"
"G53007700020023","2010-2014",,,"Washington","53","Yakima County","077",,,"002002","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 20.02, Yakima County, Washington",732,16,71,89,56,39,0,94,54,18,45,39,140,35,0,0,36,40078,"Block Group 3, Census Tract 20.02, Yakima County, Washington",151,24,64,81,48,65,12,101,54,28,50,49,97,40,12,12,48,12119,"530770020023"
"G53007700020024","2010-2014",,,"Washington","53","Yakima County","077",,,"002002","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 20.02, Yakima County, Washington",207,0,0,18,16,7,11,0,0,13,21,20,46,5,12,38,0,69688,"Block Group 4, Census Tract 20.02, Yakima County, Washington",80,12,12,28,23,12,18,12,12,22,24,30,43,12,20,54,12,20075,"530770020024"
"G53007700020025","2010-2014",,,"Washington","53","Yakima County","077",,,"002002","5",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 20.02, Yakima County, Washington",147,11,75,0,0,0,0,0,14,11,0,0,24,12,0,0,0,13884,"Block Group 5, Census Tract 20.02, Yakima County, Washington",77,16,70,12,12,12,12,12,25,18,12,12,37,19,12,12,12,38016,"530770020025"
"G53007700021011","2010-2014",,,"Washington","53","Yakima County","077",,,"002101","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 21.01, Yakima County, Washington",579,37,0,58,35,0,19,27,62,17,54,100,59,33,43,16,19,57880,"Block Group 1, Census Tract 21.01, Yakima County, Washington",43,36,12,42,38,12,27,28,34,28,38,57,39,23,33,17,16,11658,"530770021011"
"G53007700021021","2010-2014",,,"Washington","53","Yakima County","077",,,"002102","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 21.02, Yakima County, Washington",314,17,22,15,8,14,33,16,18,10,9,61,49,30,0,0,12,51111,"Block Group 1, Census Tract 21.02, Yakima County, Washington",54,17,25,17,13,22,28,18,30,17,13,45,38,25,12,12,14,24599,"530770021021"
"G53007700021022","2010-2014",,,"Washington","53","Yakima County","077",,,"002102","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 21.02, Yakima County, Washington",227,14,0,0,0,0,7,21,16,0,51,33,51,26,8,0,0,62841,"Block Group 2, Census Tract 21.02, Yakima County, Washington",79,21,12,12,12,12,11,34,24,12,46,51,47,31,13,12,12,19839,"530770021022"
"G53007700021023","2010-2014",,,"Washington","53","Yakima County","077",,,"002102","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 21.02, Yakima County, Washington",517,65,23,0,39,8,74,0,14,0,28,47,79,97,22,16,5,60893,"Block Group 3, Census Tract 21.02, Yakima County, Washington",131,63,25,12,62,12,82,12,21,12,44,38,59,78,23,20,11,25896,"530770021023"
"G53007700021024","2010-2014",,,"Washington","53","Yakima County","077",,,"002102","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 21.02, Yakima County, Washington",309,38,22,45,20,19,39,18,9,14,36,31,11,0,7,0,0,31382,"Block Group 4, Census Tract 21.02, Yakima County, Washington",62,24,18,28,19,23,29,21,15,19,26,20,16,12,12,12,12,4452,"530770021024"
"G53007700021025","2010-2014",,,"Washington","53","Yakima County","077",,,"002102","5",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 21.02, Yakima County, Washington",399,33,0,31,52,0,36,40,56,0,21,35,26,19,50,0,0,42835,"Block Group 5, Census Tract 21.02, Yakima County, Washington",103,51,12,32,49,12,57,39,54,12,29,32,38,18,62,12,12,11153,"530770021025"
"G53007700021026","2010-2014",,,"Washington","53","Yakima County","077",,,"002102","6",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 6, Census Tract 21.02, Yakima County, Washington",253,14,0,21,12,21,19,20,19,31,20,38,31,3,0,4,0,45066,"Block Group 6, Census Tract 21.02, Yakima County, Washington",56,20,12,20,15,17,17,19,18,27,20,27,28,5,12,7,12,6144,"530770021026"
"G53007700022001","2010-2014",,,"Washington","53","Yakima County","077",,,"002200","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 22, Yakima County, Washington",428,0,4,0,25,10,34,57,12,52,43,35,97,45,14,0,0,51724,"Block Group 1, Census Tract 22, Yakima County, Washington",78,12,6,12,24,12,27,48,15,37,40,29,48,33,17,12,12,16594,"530770022001"
"G53007700022002","2010-2014",,,"Washington","53","Yakima County","077",,,"002200","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 22, Yakima County, Washington",680,35,23,53,28,51,34,22,4,29,62,98,141,25,29,46,0,59900,"Block Group 2, Census Tract 22, Yakima County, Washington",93,20,25,41,31,40,31,18,8,29,45,41,50,27,28,37,12,8060,"530770022002"
"G53007700022003","2010-2014",,,"Washington","53","Yakima County","077",,,"002200","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 22, Yakima County, Washington",338,15,49,92,46,97,0,0,0,0,12,12,0,15,0,0,0,23207,"Block Group 3, Census Tract 22, Yakima County, Washington",127,24,79,88,74,73,12,12,12,12,22,19,12,23,12,12,12,7760,"530770022003"
"G53007700022004","2010-2014",,,"Washington","53","Yakima County","077",,,"002200","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 22, Yakima County, Washington",413,0,11,16,0,51,53,86,0,13,50,59,0,12,14,11,37,39695,"Block Group 4, Census Tract 22, Yakima County, Washington",129,12,17,24,12,74,64,73,12,22,53,57,12,18,22,20,41,19269,"530770022004"
"G53007700022005","2010-2014",,,"Washington","53","Yakima County","077",,,"002200","5",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 22, Yakima County, Washington",267,32,0,0,10,0,0,0,38,14,0,19,15,121,0,0,18,102696,"Block Group 5, Census Tract 22, Yakima County, Washington",87,35,12,12,17,12,12,12,51,21,12,30,23,90,12,12,27,72196,"530770022005"
"G53007700022006","2010-2014",,,"Washington","53","Yakima County","077",,,"002200","6",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 6, Census Tract 22, Yakima County, Washington",200,0,16,0,0,42,0,0,24,16,14,0,44,0,44,0,0,50357,"Block Group 6, Census Tract 22, Yakima County, Washington",64,12,25,12,12,32,12,12,33,24,21,12,43,12,63,12,12,38445,"530770022006"
"G53007700027011","2010-2014",,,"Washington","53","Yakima County","077",,,"002701","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 27.01, Yakima County, Washington",251,9,14,14,11,30,0,12,15,15,30,46,21,20,5,0,9,51250,"Block Group 1, Census Tract 27.01, Yakima County, Washington",45,15,15,11,19,22,12,10,12,23,21,25,14,18,10,12,14,11501,"530770027011"
"G53007700027012","2010-2014",,,"Washington","53","Yakima County","077",,,"002701","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 27.01, Yakima County, Washington",513,52,33,13,34,73,39,55,46,13,57,54,30,6,0,8,0,35822,"Block Group 2, Census Tract 27.01, Yakima County, Washington",60,31,22,12,26,40,26,32,29,11,33,28,21,10,12,13,12,4829,"530770027012"
"G53007700028011","2010-2014",,,"Washington","53","Yakima County","077",,,"002801","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 28.01, Yakima County, Washington",1198,10,19,54,29,88,82,128,57,27,197,144,151,81,81,42,8,54459,"Block Group 1, Census Tract 28.01, Yakima County, Washington",141,16,30,50,35,75,64,88,40,26,118,72,75,58,70,34,12,6298,"530770028011"
"G53007700028012","2010-2014",,,"Washington","53","Yakima County","077",,,"002801","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 28.01, Yakima County, Washington",372,26,0,11,0,24,0,0,11,0,17,82,51,48,30,55,17,82188,"Block Group 2, Census Tract 28.01, Yakima County, Washington",87,29,12,17,12,36,12,12,17,12,20,71,34,34,35,45,21,34819,"530770028012"
"G53007700028013","2010-2014",,,"Washington","53","Yakima County","077",,,"002801","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 28.01, Yakima County, Washington",303,9,0,0,8,0,14,18,0,0,15,26,68,58,78,0,9,95694,"Block Group 3, Census Tract 28.01, Yakima County, Washington",59,15,12,12,12,12,21,20,12,12,23,21,40,43,55,12,15,25864,"530770028013"
"G53007700028021","2010-2014",,,"Washington","53","Yakima County","077",,,"002802","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 28.02, Yakima County, Washington",690,6,0,65,0,8,82,64,39,115,38,83,106,14,24,32,14,49261,"Block Group 1, Census Tract 28.02, Yakima County, Washington",136,12,12,50,12,17,57,52,58,113,34,49,81,23,28,41,24,3576,"530770028021"
"G53007700028022","2010-2014",,,"Washington","53","Yakima County","077",,,"002802","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 28.02, Yakima County, Washington",996,36,51,11,40,0,11,98,14,35,68,100,193,119,14,77,129,83136,"Block Group 2, Census Tract 28.02, Yakima County, Washington",156,54,65,18,38,12,19,106,24,40,55,69,74,75,23,63,90,16321,"530770028022"
"G53007700028023","2010-2014",,,"Washington","53","Yakima County","077",,,"002802","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 28.02, Yakima County, Washington",1303,35,62,36,13,89,23,108,11,102,84,176,193,139,80,85,67,67450,"Block Group 3, Census Tract 28.02, Yakima County, Washington",157,38,74,55,21,86,27,91,20,79,61,81,114,77,73,95,58,11833,"530770028023"
"G53007700029001","2010-2014",,,"Washington","53","Yakima County","077",,,"002900","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 29, Yakima County, Washington",296,0,0,0,0,19,27,0,0,15,12,8,62,50,0,0,103,100694,"Block Group 1, Census Tract 29, Yakima County, Washington",79,12,12,12,12,30,30,12,12,24,19,15,47,46,12,12,72,16319,"530770029001"
"G53007700029002","2010-2014",,,"Washington","53","Yakima County","077",,,"002900","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 29, Yakima County, Washington",290,0,0,15,13,63,0,83,0,0,39,27,35,0,0,15,0,36627,"Block Group 2, Census Tract 29, Yakima County, Washington",134,12,12,24,22,96,12,105,12,12,40,29,38,12,12,23,12,15559,"530770029002"
"G53007700029003","2010-2014",,,"Washington","53","Yakima County","077",,,"002900","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 29, Yakima County, Washington",326,0,0,16,35,16,0,12,0,0,14,129,31,61,0,12,0,64224,"Block Group 3, Census Tract 29, Yakima County, Washington",92,12,12,26,32,26,12,19,12,12,22,83,35,49,12,18,12,6287,"530770029003"
"G53007700029004","2010-2014",,,"Washington","53","Yakima County","077",,,"002900","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 29, Yakima County, Washington",274,0,0,69,0,0,0,0,61,0,0,16,0,83,28,17,0,71094,"Block Group 4, Census Tract 29, Yakima County, Washington",137,12,12,97,12,12,12,12,71,12,12,26,12,70,23,26,12,89351,"530770029004"
"G53007700029005","2010-2014",,,"Washington","53","Yakima County","077",,,"002900","5",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 29, Yakima County, Washington",502,19,25,24,27,66,56,29,66,18,44,51,43,21,5,6,2,40216,"Block Group 5, Census Tract 29, Yakima County, Washington",123,14,16,19,36,73,34,21,83,17,25,29,33,28,6,8,4,7068,"530770029005"
"G53007700029006","2010-2014",,,"Washington","53","Yakima County","077",,,"002900","6",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 6, Census Tract 29, Yakima County, Washington",376,0,0,0,63,12,56,0,90,0,28,14,15,0,45,39,14,43870,"Block Group 6, Census Tract 29, Yakima County, Washington",136,12,12,12,67,20,85,12,93,12,29,22,21,12,72,30,23,11544,"530770029006"
"G53007700030011","2010-2014",,,"Washington","53","Yakima County","077",,,"003001","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 30.01, Yakima County, Washington",632,11,27,44,23,33,53,21,20,7,20,102,78,47,45,55,46,66368,"Block Group 1, Census Tract 30.01, Yakima County, Washington",96,19,27,38,28,30,37,30,21,12,24,57,51,40,31,44,45,7363,"530770030011"
"G53007700030012","2010-2014",,,"Washington","53","Yakima County","077",,,"003001","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 30.01, Yakima County, Washington",660,73,7,19,46,0,66,24,44,51,81,54,90,44,13,48,0,50000,"Block Group 2, Census Tract 30.01, Yakima County, Washington",129,58,12,27,49,12,75,26,39,46,76,44,77,48,18,40,12,9112,"530770030012"
"G53007700030013","2010-2014",,,"Washington","53","Yakima County","077",,,"003001","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 30.01, Yakima County, Washington",355,8,8,17,25,0,14,0,20,23,41,70,43,21,21,36,8,66991,"Block Group 3, Census Tract 30.01, Yakima County, Washington",91,14,13,19,33,12,21,12,31,33,40,52,37,31,31,35,13,16038,"530770030013"
"G53007700030021","2010-2014",,,"Washington","53","Yakima County","077",,,"003002","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 30.02, Yakima County, Washington",496,0,51,26,40,15,19,42,19,32,82,53,41,21,0,55,0,50500,"Block Group 1, Census Tract 30.02, Yakima County, Washington",73,12,37,39,29,20,23,34,21,34,34,42,40,17,12,34,12,7305,"530770030021"
"G53007700030022","2010-2014",,,"Washington","53","Yakima County","077",,,"003002","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 30.02, Yakima County, Washington",318,0,49,8,11,56,0,41,12,25,0,41,21,0,39,15,0,39423,"Block Group 2, Census Tract 30.02, Yakima County, Washington",89,12,70,13,16,52,12,36,18,26,12,48,16,12,37,22,12,12403,"530770030022"
"G53007700030023","2010-2014",,,"Washington","53","Yakima County","077",,,"003002","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 30.02, Yakima County, Washington",458,7,26,28,29,6,41,28,20,13,85,62,62,23,11,0,17,51490,"Block Group 3, Census Tract 30.02, Yakima County, Washington",77,11,20,21,24,10,32,22,20,17,41,32,35,24,16,12,25,3788,"530770030023"
"G53007700031001","2010-2014",,,"Washington","53","Yakima County","077",,,"003100","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 31, Yakima County, Washington",624,34,20,8,28,17,57,7,78,35,85,62,118,25,43,0,7,52625,"Block Group 1, Census Tract 31, Yakima County, Washington",107,59,23,13,27,19,53,13,48,25,104,53,56,22,49,12,11,7023,"530770031001"
"G53007700031002","2010-2014",,,"Washington","53","Yakima County","077",,,"003100","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 31, Yakima County, Washington",427,0,23,25,100,17,9,9,29,0,33,66,51,28,37,0,0,50114,"Block Group 2, Census Tract 31, Yakima County, Washington",89,12,26,31,89,19,13,14,32,12,36,35,33,34,34,12,12,22543,"530770031002"
"G53007700031003","2010-2014",,,"Washington","53","Yakima County","077",,,"003100","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 31, Yakima County, Washington",714,0,0,0,10,0,0,51,51,22,39,91,112,161,105,15,57,91250,"Block Group 3, Census Tract 31, Yakima County, Washington",113,12,12,12,15,12,12,67,45,25,38,64,51,97,58,18,53,23721,"530770031003"
"G53007700032001","2010-2014",,,"Washington","53","Yakima County","077",,,"003200","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 32, Yakima County, Washington",415,26,30,19,11,0,18,48,46,33,0,66,55,0,10,24,29,45720,"Block Group 1, Census Tract 32, Yakima County, Washington",119,42,36,31,18,12,31,57,76,41,12,68,62,12,18,26,46,18948,"530770032001"
"G53007700032002","2010-2014",,,"Washington","53","Yakima County","077",,,"003200","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 32, Yakima County, Washington",985,27,30,35,31,9,52,108,74,32,95,92,142,98,22,110,28,59955,"Block Group 2, Census Tract 32, Yakima County, Washington",175,31,35,43,49,15,50,85,72,39,87,72,103,100,36,77,42,19358,"530770032002"
"G53007700032003","2010-2014",,,"Washington","53","Yakima County","077",,,"003200","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 32, Yakima County, Washington",1295,33,87,73,78,10,191,156,31,50,186,93,116,145,12,15,19,41573,"Block Group 3, Census Tract 32, Yakima County, Washington",228,43,82,96,88,15,132,144,53,53,147,75,91,135,21,28,31,18730,"530770032003"
"G53007700034001","2010-2014",,,"Washington","53","Yakima County","077",,,"003400","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 34, Yakima County, Washington",890,32,35,7,27,12,55,24,30,85,96,151,111,89,65,71,0,63864,"Block Group 1, Census Tract 34, Yakima County, Washington",83,31,41,13,35,21,39,28,29,86,56,75,65,53,39,48,12,15262,"530770034001"
"G53007700034002","2010-2014",,,"Washington","53","Yakima County","077",,,"003400","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 34, Yakima County, Washington",785,45,31,96,20,16,9,19,42,88,39,53,147,70,57,41,12,56250,"Block Group 2, Census Tract 34, Yakima County, Washington",107,50,33,81,23,25,14,24,32,81,34,50,84,47,42,33,19,19353,"530770034002"
"G53007709400011","2010-2014",,,"Washington","53","Yakima County","077",,,"940001","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 9400.01, Yakima County, Washington",232,28,15,16,5,16,7,14,2,4,14,39,13,6,38,9,6,53750,"Block Group 1, Census Tract 9400.01, Yakima County, Washington",45,29,13,17,9,17,11,13,5,7,16,22,15,10,26,13,9,21459,"530779400011"
"G53007709400012","2010-2014",,,"Washington","53","Yakima County","077",,,"940001","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 9400.01, Yakima County, Washington",478,41,5,32,14,10,19,16,29,36,58,49,105,24,22,8,10,56544,"Block Group 2, Census Tract 9400.01, Yakima County, Washington",49,30,7,28,14,16,16,16,25,24,32,32,42,22,21,12,15,11521,"530779400012"
"G53007709400013","2010-2014",,,"Washington","53","Yakima County","077",,,"940001","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 9400.01, Yakima County, Washington",291,14,12,14,20,30,21,22,11,19,29,33,33,30,3,0,0,45938,"Block Group 3, Census Tract 9400.01, Yakima County, Washington",42,11,12,14,15,18,14,13,8,13,22,17,14,22,6,12,12,10504,"530779400013"
